-0.0765165235,-0.0462999817,-0.8494809276,0.5167238794
-0.0765084751,-0.046171055,-0.8494438954,0.5167974094
-0.0765079788,-0.0461692209,-0.8487900645,0.5178750855
-0.0764992873,-0.0460309653,-0.8488250607,0.5178276226
-0.0764947802,-0.045873412,-0.8490619086,0.5174537964
-0.0766157255,-0.0457650237,-0.849294747,0.5170631287
-0.0767289792,-0.0456861407,-0.8495192118,0.5166844486
-0.0768352974,-0.045631118,-0.8497336443,0.5163207128
-0.0768814189,-0.0455695658,-0.8500215409,0.5158447781
-0.0770068944,-0.0455601788,-0.8501299027,0.5156490114
-0.0772535437,-0.0456268358,-0.8500260075,0.5157770261
-0.0774040144,-0.0456129934,-0.8502701621,0.5153527227
-0.0777048094,-0.0457613147,-0.8497913669,0.5160870159
-0.0778963854,-0.0459125993,-0.8491223283,0.5171497517
-0.0781685707,-0.0459829135,-0.8487960395,0.5176306382
-0.0782807438,-0.046091095,-0.8489036049,0.5174266678
-0.0783426897,-0.0462145367,-0.8491363996,0.5170244716
-0.0783726389,-0.0462781334,-0.8493950297,0.5165894138
-0.0783011883,-0.0462620144,-0.8496764068,0.5161387887
-0.0780002504,-0.0463280565,-0.8495085412,0.5164544389
-0.0779404935,-0.046351531,-0.8495312259,0.5164235884
-0.077990587,-0.0463614914,-0.8496349187,0.5162446012
-0.0780454565,-0.0464372494,-0.8496452438,0.5162124536
-0.0781728407,-0.0465577801,-0.8496137522,0.5162340871
-0.0783441546,-0.0467031854,-0.8495556626,0.516290797
-0.0785409357,-0.0468062884,-0.8494001252,0.5165074579
-0.0785010774,-0.0468787787,-0.8490845612,0.5170261082
-0.0782803702,-0.0469149664,-0.8486883223,0.5177073506
-0.0783043031,-0.046935518,-0.8486107759,0.5178271868
-0.0782012864,-0.0468781602,-0.8487440262,0.5176297337
-0.0780540195,-0.0467982465,-0.8489593346,0.5173063011
-0.0779828648,-0.046730545,-0.8490054038,0.5172470139
-0.077954389,-0.0467288378,-0.849067893,0.5171490473
-0.0779537871,-0.0467684855,-0.8491387438,0.5170290871
-0.0781475977,-0.0468259596,-0.8490387336,0.5171583853
-0.0783206747,-0.0468151015,-0.8492454661,0.5167952257
-0.0785107197,-0.0467905937,-0.8495474225,0.5162719108
-0.0788298872,-0.0469398112,-0.849534713,0.5162298958
-0.0791418733,-0.0472999137,-0.8489592398,0.517099053
-0.0793314707,-0.0476513827,-0.8483024787,0.5181167219
-0.0791882869,-0.0478006927,-0.8476362444,0.5192156765
-0.0788793889,-0.047832956,-0.8469997071,0.520298049
-0.0784149691,-0.0477618059,-0.846487524,0.5212030428
-0.078151992,-0.0475327968,-0.8464277331,0.5213570573
-0.0780334754,-0.0472988178,-0.8465645341,0.5211738966
-0.0780104433,-0.0471963684,-0.8468219795,0.5207684736
-0.0780937651,-0.047449769,-0.846424223,0.5213801301
-0.0781996227,-0.0478069748,-0.8457517086,0.5224276861
-0.0782412304,-0.0480569201,-0.8451069171,0.5234389095
-0.078270472,-0.0478751607,-0.8453607088,0.5230366917
-0.0783013278,-0.047659175,-0.8457359692,0.5224456091
-0.0783167548,-0.0474906164,-0.8461380178,0.521807509
-0.0783114125,-0.0473096313,-0.8464415588,0.5213313996
-0.0782625759,-0.0471360614,-0.8464355654,0.5213633826
-0.0781862544,-0.0469642354,-0.8467313899,0.5209107015
-0.0781325509,-0.0468156771,-0.8471002676,0.5203323315
-0.0780722927,-0.0466715458,-0.8474926899,0.5197146417
-0.0780113211,-0.0465294624,-0.8478312967,0.5191847705
-0.0779379416,-0.0463610773,-0.8481982372,0.5186107311
-0.0778663303,-0.0462012231,-0.848588772,0.5179966317
-0.0778062762,-0.0460962126,-0.8489837588,0.5173675095
-0.077755616,-0.0460316988,-0.8493802348,0.5167297452
-0.0778325843,-0.0460690605,-0.8497156517,0.5161628208
-0.0779259142,-0.046155195,-0.8500242778,0.5156323597
-0.0780342349,-0.0462845009,-0.8503054152,0.5151405912
-0.0780748135,-0.0463436962,-0.850561942,0.5147051125
-0.0781300531,-0.0462757402,-0.850926281,0.5141008721
-0.0781913858,-0.0461622536,-0.8513275456,0.5134374588
-0.078278713,-0.0460513347,-0.8517284432,0.5127688774
-0.0783481612,-0.0459590263,-0.8521044441,0.5121411448
-0.0783936017,-0.045884961,-0.8524486326,0.5115674293
-0.078408601,-0.045782779,-0.8528076535,0.5109757344
-0.0783909709,-0.0456895339,-0.8527570003,0.5110700754
-0.0783476685,-0.0457394818,-0.8520949741,0.5121829832
-0.0780808396,-0.045786612,-0.8514030559,0.5133689296
-0.0777203344,-0.045819326,-0.8508349356,0.5143614336
-0.0773950311,-0.0457713546,-0.8502461154,0.5153849021
-0.0772538099,-0.0458419769,-0.8495929776,0.5164792879
-0.0771794639,-0.0459494457,-0.8489554179,0.5175291895
-0.077210391,-0.0460774519,-0.8482892711,0.518603907
-0.0773279779,-0.0462498662,-0.8476013301,0.519693368
-0.0775391723,-0.0464637196,-0.8469319904,0.5207311095
-0.07772306,-0.046511286,-0.8469810531,0.5206139038
-0.0778674394,-0.0464259101,-0.8470093793,0.520553816
-0.0779759587,-0.0462456093,-0.8470182755,0.5205391406
-0.0779125345,-0.0460751998,-0.8466854149,0.5211059894
-0.0778164769,-0.0459203035,-0.8465542018,0.5213462201
-0.0777115461,-0.0457866497,-0.8465299184,0.5214130233
-0.0776913753,-0.0456369777,-0.8466726848,0.5211973008
-0.0777248899,-0.0455845766,-0.8466825866,0.5211806214
-0.0778007614,-0.045621815,-0.8465717378,0.5213460722
-0.0778345346,-0.0456498667,-0.8467781181,0.5210037961
-0.077890266,-0.0456382867,-0.8470304388,0.5205862707
-0.0779597528,-0.0456057433,-0.8473074362,0.5201279013
-0.0780272458,-0.0455634264,-0.8476672228,0.519535412
-0.0780928187,-0.0455128571,-0.84805962,0.5188894089
-0.0781331205,-0.0454332833,-0.8484579145,0.5182390328
-0.0782076981,-0.0453787233,-0.8487946881,0.5176802354
-0.0783366148,-0.0453687759,-0.8490187196,0.5172935684
-0.0783021713,-0.0454412469,-0.849087138,0.5171796066
-0.078230651,-0.0456292066,-0.8488557918,0.5175539294
-0.0781363782,-0.0458639613,-0.8483979052,0.5182994284
-0.0779986339,-0.0459021743,-0.8484651019,0.5182046128
-0.0778922564,-0.0458828534,-0.8485867658,0.5180232871
-0.0778067778,-0.0458317828,-0.8487366606,0.5177949419
-0.0776845763,-0.0457849234,-0.8488777249,0.5175862095
-0.0776617709,-0.0457765342,-0.8491748032,0.5171034083
-0.0776739675,-0.0457857279,-0.8495214548,0.5165313071
-0.0777360999,-0.0458650383,-0.8497714433,0.5161031651
-0.077795015,-0.0458641542,-0.850094178,0.5155629269
-0.0778531447,-0.0458268948,-0.850449838,0.5149706763
-0.0778966412,-0.0457682006,-0.8508686223,0.5142777211
-0.0779368593,-0.0457043979,-0.8513113463,0.5135442535
-0.0779631843,-0.0456434025,-0.8517548522,0.512809878
-0.0779800899,-0.0455582126,-0.8522038525,0.5120683639
-0.0779904172,-0.0454555471,-0.8526563153,0.5113222396
-0.0780036797,-0.0453653518,-0.8530901205,0.5106038995
-0.0779965902,-0.0452471165,-0.8535415815,0.5098606388
-0.0779757772,-0.0451024922,-0.8540376421,0.5090450162
-0.0779825134,-0.0449744736,-0.8544448006,0.5083722704
-0.078015738,-0.0448530532,-0.8548693375,0.5076630859
-0.0780749999,-0.0447500809,-0.8552784632,0.5069732355
-0.0781470259,-0.044713471,-0.8556080647,0.5064084377
-0.0782225559,-0.044671522,-0.8559009276,0.5059049501
-0.0782979609,-0.0446234028,-0.8561501125,0.5054756266
-0.0784080983,-0.0446774052,-0.8562145021,0.5053434305
-0.0784804871,-0.0447453129,-0.8559749544,0.5057337688
-0.0785086268,-0.0448086683,-0.8554761428,0.506568593
-0.0785587786,-0.0449375815,-0.8548310657,0.5076405325
-0.0785823067,-0.0451230752,-0.8541166123,0.5088237094
-0.0785882843,-0.0452940959,-0.8535078845,0.5098286399
-0.0785993323,-0.0453683598,-0.8528835502,0.5108601657
-0.0786040174,-0.0452571144,-0.8526467577,0.5112602518
-0.0785786357,-0.0451911312,-0.8526415887,0.511278018
-0.0785328067,-0.0451140215,-0.8528276518,0.5109811601
-0.0784866746,-0.0450446091,-0.8530526358,0.5106201684
-0.0783550145,-0.0450959153,-0.8528506761,0.5109724006
-0.0783321816,-0.0452676395,-0.8522939614,0.5118919686
-0.0783662468,-0.0454604451,-0.8516449193,0.5129508296
-0.0783891422,-0.0456652821,-0.8509829129,0.5140273478
-0.0783856246,-0.0458173549,-0.8506387201,0.5145786096
-0.078370307,-0.045877513,-0.850635904,0.5145790324
-0.0783786293,-0.0458944985,-0.8508236006,0.5142661085
-0.0782810377,-0.0458533416,-0.8510368618,0.513932043
-0.078113727,-0.0457747952,-0.8512622314,0.5135909452
-0.0780296658,-0.0457279163,-0.8513748425,0.5134209222
-0.078027486,-0.045916918,-0.8507085356,0.514515033
-0.0780578167,-0.0460947433,-0.8500760787,0.5155414645
-0.0781524772,-0.0463223487,-0.8494076898,0.5166062225
-0.0783348334,-0.0466056582,-0.8487334719,0.5176579222
-0.0784395458,-0.0467516414,-0.8481491145,0.5185829115
-0.0783595855,-0.0467554565,-0.8479133745,0.5189761802
-0.0782224055,-0.0466898037,-0.847930874,0.518975049
-0.0782147742,-0.0465213827,-0.8482843176,0.5184137653
-0.0782089094,-0.0463819297,-0.8486595157,0.5178129147
-0.0782055793,-0.0462624572,-0.8490468241,0.5171890128
-0.0782056786,-0.0461502605,-0.8494279388,0.5165727515
-0.0782168999,-0.0460477862,-0.8498266598,0.5159241389
-0.0782351428,-0.0459519008,-0.8502345752,0.5152575102
-0.0782524922,-0.0458370123,-0.8506409041,0.5145941668
-0.0782736253,-0.0457289356,-0.8510126413,0.5139850014
-0.0783004728,-0.0456354558,-0.8513364312,0.5134526581
-0.0782979841,-0.0455255559,-0.8515559983,0.5130974658
-0.0782296133,-0.0455508142,-0.8511957171,0.5137045304
-0.0781345691,-0.0456639181,-0.8505422135,0.5147952391
-0.0780466144,-0.0457397824,-0.8498281345,0.5159801229
-0.0780540308,-0.0457333479,-0.8492825071,0.5168747095
-0.0781342431,-0.0456576243,-0.8488619475,0.5175570634
-0.078100459,-0.045497632,-0.8490220324,0.5173115845
-0.0780513701,-0.045361859,-0.8492838914,0.5169027805
-0.0780681184,-0.045280955,-0.8496646459,0.5162812304
-0.0780826483,-0.0452034894,-0.8500751674,0.5156097922
-0.0780959985,-0.0451269483,-0.8505013941,0.5149112049
-0.0781262406,-0.0450520811,-0.8509152982,0.5142287984
-0.0781489024,-0.0449973415,-0.8513393274,0.5135279055
-0.0781673826,-0.0449576069,-0.8517689797,0.5128156261
-0.0781879221,-0.044920042,-0.8521952693,0.5121072016
-0.0782145213,-0.0448720302,-0.8526136996,0.5114101596
-0.0782462318,-0.0448143133,-0.8530236513,0.5107263006
-0.0782700129,-0.0448442421,-0.8533199849,0.5102238428
-0.0782170761,-0.0449849075,-0.8534943645,0.5099274745
-0.0780500813,-0.0452603835,-0.8534602328,0.5099856495
-0.0778231416,-0.0456372191,-0.8530884688,0.5106101566
-0.0776724078,-0.0457136625,-0.8529493645,0.5108568394
-0.0775763853,-0.0456320522,-0.8529416283,0.510891302
-0.0775958015,-0.0456286368,-0.8527892565,0.5111432827
-0.0778009124,-0.0456294747,-0.8525385433,0.5115305397
-0.0780683797,-0.0456147603,-0.8524351323,0.511662979
-0.0781819006,-0.0455556449,-0.8526532973,0.5112875495
-0.0782464449,-0.0454863348,-0.8529604828,0.510771596
-0.0783239245,-0.0454058494,-0.853266641,0.5102551998
-0.0784594709,-0.0452708587,-0.8540102083,0.5090943241
-0.0784891977,-0.0452355377,-0.8542340199,0.5086233003
-0.0785053949,-0.045319835,-0.8543558271,0.508408383
-0.0785707311,-0.0456632512,-0.8537368111,0.5094116109
-0.0786255098,-0.0459472261,-0.8530854627,0.5104714077
-0.0785946749,-0.0462068597,-0.8524284317,0.5115487983
-0.0785115702,-0.0464241384,-0.8517759159,0.5126278784
-0.0783926289,-0.0466115104,-0.8511256595,0.5137082312
-0.0782306071,-0.0468055843,-0.8504801315,0.5147830406
-0.0780348301,-0.0470033779,-0.8498365158,0.5158564615
-0.0777295411,-0.0470559327,-0.8497325816,0.5160604128
-0.0775283609,-0.0471754698,-0.8490826842,0.5171557942
-0.077417824,-0.0472751032,-0.848448462,0.5182052934
-0.0772040596,-0.0472163668,-0.847968657,0.5190200006
-0.0771345888,-0.0470000981,-0.8475147365,0.5197906316
-0.077153084,-0.0467013634,-0.8470984539,0.5204925288
-0.0771890121,-0.0466033133,-0.847039728,0.5205896346
-0.077342221,-0.0466539184,-0.8470256855,0.5205852214
-0.0775549754,-0.0467849855,-0.8470370871,0.5205231264
-0.0776326894,-0.046739804,-0.847208377,0.5202371186
-0.0776936471,-0.0466485494,-0.847479501,0.5197948317
-0.0777482385,-0.0465408838,-0.8477919742,0.5192867206
-0.0777723095,-0.0463811735,-0.8480395244,0.5188927008
-0.0777575108,-0.0462354954,-0.8483338915,0.5184266449
-0.0777215292,-0.0460991074,-0.848654279,0.5179198227
-0.0776521689,-0.0460298207,-0.8487078948,0.5178476409
-0.0776486723,-0.0459609242,-0.8489737098,0.5174190442
-0.0776654758,-0.0458935188,-0.8493022028,0.5168833889
-0.077634443,-0.0458200981,-0.849607288,0.5163927738
-0.0775597094,-0.0457421129,-0.8498846247,0.5159541892
-0.0774398196,-0.0457048309,-0.8500409301,0.5157176725
-0.0773852791,-0.0456170021,-0.850325795,0.5152642086
-0.0773585321,-0.0455128522,-0.8506604975,0.5147250496
-0.0773344042,-0.0454244132,-0.8509781293,0.5142109728
-0.0773643982,-0.0453820559,-0.851323837,0.5136380195
-0.0774254391,-0.0453671932,-0.8516827997,0.5130346453
-0.0774647846,-0.045320282,-0.8520008626,0.5125041332
-0.0774818429,-0.0452936623,-0.8521064976,0.5123275666
-0.0774567926,-0.0453416516,-0.8517245281,0.5129629657
-0.0775003183,-0.0454713326,-0.8516084714,0.513136443
-0.0775824834,-0.0456117579,-0.851618266,0.5130951385
-0.0776828704,-0.0457555929,-0.851690098,0.5129481274
-0.0778392115,-0.045892284,-0.8518131105,0.5127078502
-0.0778889426,-0.0458764204,-0.852086304,0.5122479635
-0.0778959549,-0.045802002,-0.8524143901,0.5117077984
-0.0778929739,-0.0458351955,-0.852601823,0.5113923051
-0.0778763583,-0.0460452485,-0.8525042623,0.5115385676
-0.0778757713,-0.0462981336,-0.8518725776,0.5125723871
-0.0779559401,-0.0464640635,-0.8515233435,0.5131207801
-0.0780644117,-0.0465321932,-0.8514638954,0.513195633
-0.0781779653,-0.0466713952,-0.850965303,0.5139946818
-0.0781626756,-0.0466221665,-0.8507102917,0.5144214557
-0.0780812828,-0.0464792913,-0.8506220594,0.5145920724
-0.0780427227,-0.0464057454,-0.8509251846,0.514103843
-0.0779469476,-0.0462810332,-0.8512764978,0.5135480137
-0.077818416,-0.0461266481,-0.8516522645,0.5129583331
-0.0777257674,-0.0459648889,-0.8520650973,0.5123011257
-0.0776081989,-0.045815458,-0.8524516952,0.511688787
-0.0774647128,-0.0456801533,-0.8528070815,0.5111297795
-0.077302041,-0.0455952221,-0.8530769462,0.5107108628
-0.0770457445,-0.0456891969,-0.8528745311,0.5110790998
-0.0768804883,-0.0459087573,-0.8522435507,0.5121411557
-0.0766302325,-0.0460476822,-0.8516540587,0.5131447275
-0.0765602696,-0.046179682,-0.8510033351,0.5142228757
-0.0765860968,-0.0463008972,-0.8503333505,0.5153156072
-0.076661098,-0.0462370454,-0.8502968933,0.5153640562
-0.0767282243,-0.0461312631,-0.8505276616,0.5149832375
-0.0768943397,-0.046190769,-0.850568352,0.5148854628
-0.0770756515,-0.0463160797,-0.8503998642,0.5151255098
-0.0772345533,-0.0464721146,-0.8500639211,0.5156428169
-0.0773249825,-0.0464713407,-0.8502699222,0.5152889413
-0.077409453,-0.0464534712,-0.8504917516,0.5149113851
-0.0774894216,-0.0464253115,-0.850721031,0.5145231243
-0.0776397306,-0.0464456426,-0.8508184755,0.5143372113
-0.0778374063,-0.0466545913,-0.8502163191,0.5152876397
-0.0779326645,-0.0468299837,-0.8495434179,0.5163700304
-0.0779368217,-0.0467549557,-0.8495269384,0.5163947397
-0.0779581744,-0.046686808,-0.8496259141,0.516234956
-0.0779893018,-0.0466246643,-0.8497793696,0.5159833254
-0.0779140636,-0.0465401285,-0.8500117263,0.5156197341
-0.0778583744,-0.0464134111,-0.850084733,0.5155188896
-0.077829864,-0.0462468242,-0.8499522102,0.5157566739
-0.0778075032,-0.0461269657,-0.849953627,0.5157682477
-0.0777895798,-0.0460345699,-0.8500206124,0.5156689883
-0.0777916705,-0.0461924174,-0.8493670637,0.5167359805
-0.0777631301,-0.0461001621,-0.8494087074,0.5166741688
-0.0777364594,-0.0459542873,-0.8496765336,0.5162512581
-0.0776896291,-0.0459559972,-0.8495883609,0.516402775
-0.0776419664,-0.0458944908,-0.8499101401,0.5158865941
-0.0775969911,-0.0458268187,-0.8503026535,0.5152526102
-0.0774740709,-0.0457923861,-0.8506298069,0.5147334916
-0.0774117289,-0.0458396133,-0.8508252629,0.5144148458
-0.0774546262,-0.0460083711,-0.8507886277,0.5144537052
-0.0774482998,-0.0462184014,-0.8503348548,0.5151875213
-0.0774264187,-0.0462246235,-0.8503986974,0.5150828338
-0.0774077471,-0.0461727335,-0.8506177955,0.5147286409
-0.0774236632,-0.0460946506,-0.85089255,0.5142792048
-0.0774844474,-0.0460191431,-0.8511408554,0.513865669
-0.0775811814,-0.0459477322,-0.8513637058,0.5134880801
-0.0776471219,-0.0459117238,-0.8516254431,0.5130473639
-0.0777441503,-0.0458663224,-0.8518257648,0.5127037327
-0.0778676138,-0.0458131869,-0.8519574078,0.5124708472
-0.0779382446,-0.045757343,-0.8522588968,0.5119634957
-0.0779762706,-0.0457097493,-0.8525684403,0.5114477515
-0.0780093421,-0.0456789136,-0.8528543557,0.5109675544
-0.078177174,-0.0457214595,-0.852749936,0.5111117665
-0.0783866818,-0.045809686,-0.8521286197,0.5121118821
-0.0783433242,-0.045886117,-0.8514658151,0.5132145246
-0.0783058407,-0.0460361867,-0.8508031035,0.5143070677
-0.0782697124,-0.0462046603,-0.8501599463,0.5153608768
-0.078204523,-0.046405482,-0.8494891949,0.516455181
-0.0780895021,-0.0465722935,-0.8489786324,0.5172920628
-0.0779776803,-0.0466259509,-0.848834138,0.5175385511
-0.0778893735,-0.0464832839,-0.8491578575,0.5170340188
-0.0777372854,-0.0462537086,-0.8494922062,0.5165275081
-0.0775692071,-0.0460070261,-0.8497635792,0.5161292453
-0.0774494021,-0.0459113184,-0.8495102511,0.5165719347
-0.0774696022,-0.0459379612,-0.8489052237,0.51756384
-0.0775475587,-0.0460084784,-0.8482318705,0.5186508486
-0.0775657605,-0.0458944241,-0.8482044689,0.518696714
-0.0776262672,-0.0457961835,-0.8484365336,0.5183172619
-0.0777829872,-0.0458269374,-0.8482330651,0.5186237086
-0.0779635508,-0.0458742434,-0.8481702436,0.5186948718
-0.0781509189,-0.0459285316,-0.8481807826,0.5186444739
-0.0781942148,-0.0459944535,-0.8482783807,0.5184726212
-0.0781047019,-0.0461722441,-0.8477504915,0.5193359379
-0.0779689712,-0.0463078447,-0.8470888663,0.5204269948
-0.0777458817,-0.0465096736,-0.8466955645,0.5210764162
-0.0776591369,-0.0463731916,-0.8468047289,0.5209224701
-0.0776258372,-0.0461606736,-0.8470506371,0.5205466841
-0.0775872212,-0.0460644201,-0.8472926056,0.5201671405
-0.0775297314,-0.0459313202,-0.8475296074,0.5198006345
-0.0774713776,-0.0458008403,-0.8477119117,0.5195245529
-0.0774179328,-0.0457267281,-0.8479691592,0.5191187162
-0.0774004509,-0.0458241546,-0.8480678229,0.5189503816
-0.0774339168,-0.0460864062,-0.8479404678,0.5191315628
-0.0774831429,-0.0462334968,-0.8477959995,0.5193463833
-0.077624242,-0.04637417,-0.8475104916,0.5197793557
-0.0778143427,-0.0464931733,-0.8471510609,0.520326381
-0.0778400025,-0.0464228409,-0.8473767347,0.5199602772
-0.0778314952,-0.0463204045,-0.847716029,0.5194179501
-0.0778042233,-0.0465317652,-0.8473984501,0.5199211081
-0.0776901596,-0.0465653812,-0.8474524697,0.5198461244
-0.0775598894,-0.0465419103,-0.8476372623,0.5195666411
-0.0775374962,-0.0464631836,-0.8479101081,0.5191319149
-0.0776077699,-0.0464626276,-0.8479642488,0.5190323273
-0.0777981282,-0.0465864188,-0.8476688693,0.5194759925
-0.0778826922,-0.0467791012,-0.8473066118,0.5200369756
-0.0777565535,-0.0470181808,-0.8467695953,0.5209105711
-0.0775155608,-0.0472500637,-0.8461823253,0.5218801647
-0.0774215583,-0.0473321203,-0.8460864848,0.5220374372
-0.0773526037,-0.0472555224,-0.8464475684,0.521469161
-0.0772992605,-0.047170495,-0.8468224307,0.5208775431
-0.0772473696,-0.0470741784,-0.8472335528,0.5202243903
-0.0771835781,-0.0469691192,-0.8475876632,0.5196659042
-0.0770994313,-0.0468467391,-0.8478368764,0.5192822619
-0.0770437512,-0.0466962659,-0.8481113991,0.5188557684
-0.0770563199,-0.0465640195,-0.8484153219,0.518368247
-0.0771056691,-0.046466029,-0.8487160089,0.5178784446
-0.0771701725,-0.0463661516,-0.848934657,0.517518215
-0.0772490171,-0.0462935469,-0.8489718079,0.517451529
-0.077308699,-0.0462417936,-0.8490576282,0.5173065516
-0.0773877882,-0.04622574,-0.849267929,0.51695046
-0.0774671972,-0.0462295449,-0.8495086303,0.5165434088
-0.0775048423,-0.0461725727,-0.8498387093,0.5160000111
-0.0775017087,-0.0461214095,-0.8500456539,0.5156636002
-0.077424454,-0.0460986919,-0.8499924516,0.5157644038
-0.0773418883,-0.0461619836,-0.8499967229,0.5157640192
-0.077304626,-0.046120178,-0.8503343189,0.5152177064
-0.0772806806,-0.046062793,-0.8507343497,0.5145661802
-0.0772902415,-0.0459705424,-0.8511368048,0.5139069615
-0.0773385706,-0.0459586588,-0.8514883282,0.5133170939
-0.0774335082,-0.046071931,-0.8516461105,0.5130313158
-0.0773739326,-0.046113567,-0.8517207965,0.5129116986
-0.0772856276,-0.0461517547,-0.8517785175,0.5128255599
-0.0771800292,-0.0461859553,-0.8518220669,0.5127661629
-0.0770100986,-0.0462518206,-0.8515531511,0.5132329853
-0.0768297561,-0.046326677,-0.8510692083,0.514057203
-0.0767453641,-0.0463207188,-0.8505633446,0.5149070003
-0.076542202,-0.0461405068,-0.8502265464,0.5155079375
-0.0762971458,-0.0458860848,-0.8500204497,0.5159061511
-0.0762189289,-0.0458029447,-0.8494798661,0.5168172398
-0.0762247584,-0.0458826475,-0.8488099448,0.5179118857
-0.0762642537,-0.0460203745,-0.8481285364,0.5190103519
-0.076454886,-0.0460612595,-0.8478982722,0.5193475462
-0.0766522564,-0.0461413579,-0.8477615629,0.5195341603
-0.0768474572,-0.0462416577,-0.8476795827,0.5196301737
-0.0768952617,-0.0464968267,-0.8471329723,0.5204940119
-0.0770690246,-0.0467852152,-0.8468447957,0.5209088895
-0.0772831291,-0.0470511517,-0.8467277068,0.5210429729
-0.0773970373,-0.0473255649,-0.8460840404,0.5220510364
-0.0774153549,-0.0475061301,-0.8454249963,0.5230989638
-0.0773692919,-0.047618898,-0.8447685295,0.5241549087
-0.0773611616,-0.0475033901,-0.8450374524,0.5237278067
-0.0773824175,-0.0473929577,-0.845449432,0.5230703901
-0.0774336113,-0.0473228241,-0.8457949932,0.5225095799
-0.0775492361,-0.0473777424,-0.8460387572,0.5220914355
-0.0777188723,-0.0475999483,-0.8460429882,0.5220402179
-0.0778704165,-0.0476113927,-0.8463355112,0.5215422059
-0.0779387669,-0.0475947944,-0.8465754258,0.5211435872
-0.0779036758,-0.0475449544,-0.8467525736,0.5208646558
-0.0779304738,-0.047464066,-0.8470449384,0.5203942432
-0.0780129216,-0.0473752806,-0.8474086395,0.5197974476
-0.0781209927,-0.0472886855,-0.847792859,0.5191623633
-0.0781927779,-0.0472018603,-0.8481932683,0.5185050991
-0.0782593195,-0.0470942737,-0.8485803452,0.517870913
-0.0783206003,-0.0469688955,-0.8489526897,0.5172623547
-0.0783492915,-0.0468436591,-0.849105584,0.517017266
-0.0783632159,-0.0466852063,-0.8493635581,0.5166058045
-0.0783699886,-0.0465137843,-0.849669168,0.5161178559
-0.0784235734,-0.046380317,-0.8499629377,0.5156375865
-0.0784200304,-0.0462890838,-0.850085712,0.5154433347
