%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1521561300023290437,75223,1521561300067905136,imu_link,-0.0774244539581,-0.0460986918718,-0.849992451595,0.515764403822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.19865996343e-05,-0.00120530146035,0.000231970603551,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.78194623942,-0.0318727541383,9.77953348636,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300035616590,75224,1521561300080905136,imu_link,-0.0773418883475,-0.0461619835686,-0.849996722916,0.515764019164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000229820604065,-0.00123986828997,0.000681885149993,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.78691042409,-0.0213590004703,9.78965370787,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300053985965,75225,1521561300093905136,imu_link,-0.0773046259816,-0.0461201780408,-0.850334318939,0.515217706399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00111704641527,-0.000203295054982,8.40126050059e-05,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.78944525223,-0.0110326378849,9.78242700899,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300065727298,75226,1521561300106905136,imu_link,-0.0772806806053,-0.0460627930021,-0.850734349736,0.514566180189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00182682707481,0.000625963545363,-0.000394285438111,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.79147311478,-0.00277154769343,9.7766456498,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300079016465,75227,1521561300119905136,imu_link,-0.0772902414752,-0.0459705423938,-0.851136804814,0.513906961456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00218180640147,0.000437989039001,-0.000564077923815,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.7969261239,-0.0167528089686,9.78351271953,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300080424228,75228,1521561300133905136,imu_link,-0.0773385705835,-0.045958658825,-0.851488328175,0.513317093895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00172083126149,0.000500454827368,-0.000912757868893,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.80655576995,-0.0130937676758,9.78086619278,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300102164318,75229,1521561300145905136,imu_link,-0.0774335082254,-0.0460719309536,-0.851646110482,0.513031315819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00135205114401,0.000550427458806,-0.00119170182911,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.8142594869,-0.0101665345979,9.77874897135,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300119017352,75230,1521561300158905136,imu_link,-0.0773739326367,-0.0461135670181,-0.851720796546,0.512911698609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00105702704563,-4.81304362742e-05,-0.000882743231974,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.78834016466,-0.0135708326381,9.79142039062,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300131681990,75231,1521561300171905136,imu_link,-0.0772856276066,-0.0461517547337,-0.851778517535,0.512825559938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00135312097326,0.000217981846069,-0.000848421560013,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.78580063398,-0.0110270264548,9.79916323142,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300143724265,75232,1521561300184905136,imu_link,-0.0771800292323,-0.0461859553496,-0.851822066945,0.512766162869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00158999611889,0.000430871675115,-0.000820964222034,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.7837690094,-0.00899198147793,9.80535750415,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300155354073,75233,1521561300197905136,imu_link,-0.0770100985889,-0.0462518206273,-0.851553151091,0.513232985273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00124738302837,0.000494760936174,-0.000160462723027,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.77639763113,-0.0126311901281,9.79882076525,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300169565970,75234,1521561300210905136,imu_link,-0.0768297560575,-0.0463266769963,-0.851069208346,0.514057202997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000973292551871,0.000545872345783,0.000367938484052,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.77050052843,-0.0155425570915,9.79359137405,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300185331042,75235,1521561300223905136,imu_link,-0.076745364088,-0.0463207187651,-0.850563344631,0.514907000263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00032832937601,0.00133172007962,0.000577814246582,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.77057124502,-0.0226600539814,9.78461946222,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300191275799,75236,1521561300236905136,imu_link,-0.0765422020406,-0.0461405067598,-0.850226546427,0.515507937471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000876585433589,0.00185397567134,0.000852137463824,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.75722028969,-0.0254810093095,9.79755320767,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300209343547,75237,1521561300249905136,imu_link,-0.076297145827,-0.0458860847518,-0.850020449732,0.51590615105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00131519028619,0.00227178015095,0.00107159604089,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.74653952526,-0.0277377736056,9.80790020418,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300221345984,75238,1521561300262905136,imu_link,-0.0762189288527,-0.0458029446837,-0.849479866126,0.516817239849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00102753835893,0.0020739103435,0.00103431769572,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.75858505234,-0.0305008655772,9.80660100388,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300239301836,75239,1521561300275905136,imu_link,-0.0762247584256,-0.0458826475142,-0.848809944843,0.51791188569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00143595262826,0.0010642331918,0.000578804600282,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.76822147414,-0.0284017765296,9.80556164363,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300245272789,75240,1521561300288905136,imu_link,-0.0762642536861,-0.0460203744766,-0.848128536394,0.519010351935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00176268404859,0.000256491458395,0.000214394118499,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.7759306117,-0.0267225052664,9.80473015541,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300257283419,75241,1521561300301905136,imu_link,-0.0764548860311,-0.0460612594823,-0.847898272156,0.519347546155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00202406918875,-0.000389701937956,0.000348556147593,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.78688632065,-0.032082852536,9.80741693937,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300269310075,75242,1521561300314905136,imu_link,-0.0766522563757,-0.0461413578633,-0.847761562898,0.51953416027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00170106409415,-0.000906656662739,-0.0009276088339,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.79373552842,-0.0301462059968,9.80142599321,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300287604131,75243,1521561300327905136,imu_link,-0.0768474571564,-0.0462416576598,-0.847679582689,0.519630173658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00144266001462,-0.00132022044873,-0.00194854083431,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.79921489471,-0.0285968887424,9.79663323622,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300299371745,75244,1521561300340905136,imu_link,-0.0768952616848,-0.0464968267298,-0.847132972318,0.520494011855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00144878195735,-0.00111895817947,-0.000956101421572,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.79210621874,-0.0177806283517,9.79136260629,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300311291838,75245,1521561300353905136,imu_link,-0.077069024637,-0.046785215237,-0.846844795748,0.520908889495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00134725690689,-0.000745102965971,-0.0014392218812,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.81131897555,-0.0148737044474,9.80103236348,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300323879539,75246,1521561300366905136,imu_link,-0.0772831290741,-0.0470511517452,-0.846727706834,0.521042972851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00126603686531,-0.000446018790713,-0.00182571825467,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.82668918123,-0.0125481652894,9.80876816934,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300335530035,75247,1521561300379905136,imu_link,-0.0773970372879,-0.0473255649099,-0.846084040406,0.522051036369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00130748343579,-0.000526019447355,-0.00138995637998,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.81791636733,-0.0164338169824,9.80394359222,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300353343043,75248,1521561300392905136,imu_link,-0.0774153548927,-0.0475061301426,-0.845424996334,0.523098963788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000914950273809,-0.000483597368906,-0.00146703803895,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.8085039167,-0.0205000196361,9.80343571427,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300365284308,75249,1521561300405905136,imu_link,-0.0773692919457,-0.0476188980231,-0.84476852951,0.524154908741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000600923739543,-0.000449659705641,-0.00152870336705,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.80097395608,-0.0237529818075,9.8030294119,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300377292738,75250,1521561300418905136,imu_link,-0.0773611616141,-0.0475033901083,-0.845037452406,0.523727806679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000349702508387,-0.000741777575037,-0.00093949925691,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.80165375776,-0.0268341914648,9.80797170406,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300389303110,75251,1521561300431905136,imu_link,-0.0773824175187,-0.0473929576938,-0.845449432027,0.523070390149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000574415939332,-0.0011883171766,-0.000893826380638,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.8103378771,-0.0249895958244,9.80713713904,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300407294190,75252,1521561300444905136,imu_link,-0.0774336112689,-0.0473228241098,-0.845794993177,0.522509579894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000754186686767,-0.00154554886318,-0.000857288079076,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.81728517267,-0.0235139192901,9.80646948701,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300408241956,75253,1521561300458905136,imu_link,-0.0775492361403,-0.0473777424285,-0.846038757211,0.522091435547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00111084868255,-0.00119279821587,-0.000828057437391,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.83002561935,-0.0151507738635,9.79875267179,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300425280617,75254,1521561300470905136,imu_link,-0.0777188723252,-0.0475999482643,-0.84604298817,0.522040217929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00139617828344,-0.000910597693816,-0.000804672923694,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.84021797685,-0.00846025742259,9.79257921952,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300443604361,75255,1521561300483905136,imu_link,-0.0778704165046,-0.0476113926967,-0.846335511216,0.52154220592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00119875136241,6.01214258636e-05,-0.000998811266948,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.8526814219,-0.019388415804,9.79147117669,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300455277068,75256,1521561300496905136,imu_link,-0.07793876687,-0.0475947944138,-0.846575425765,0.521143587175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00146650042837,-0.000333952663757,-0.00115412194387,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.83152756195,-0.019032975207,9.80064047528,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300456300395,75257,1521561300510905136,imu_link,-0.0779036757856,-0.0475449544371,-0.846752573583,0.52086465584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00168069968433,-0.00064921194015,-0.00127837048725,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.81460447375,-0.0187486227252,9.80797591427,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300479424791,75258,1521561300522905136,imu_link,-0.077930473804,-0.0474640660054,-0.847044938443,0.520394243152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00163921369595,-0.000794996667175,-0.00137776932344,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.82069845004,-0.0228307041393,9.80522514768,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300491411216,75259,1521561300535905136,imu_link,-0.0780129216064,-0.0473752806291,-0.847408639534,0.519797447577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00128675709061,-0.000379511147556,-0.00124444243909,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.8375446401,-0.0294482522143,9.80972829271,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300503556858,75260,1521561300548905136,imu_link,-0.0781209927371,-0.0472886854669,-0.847792858993,0.51916236326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00100479180213,-4.71227269068e-05,-0.00113778093002,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.85102159235,-0.0347422907533,9.81333080879,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300527261560,75261,1521561300561905136,imu_link,-0.0781927779202,-0.04720186031,-0.848193268252,0.518505099104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00120490998685,-0.000313325289403,-0.00147814288541,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.84121302749,-0.0289218744523,9.81860692574,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300533584392,75262,1521561300574905136,imu_link,-0.0782593195087,-0.0470942736973,-0.848580345225,0.517870913015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00136500453702,-0.00020701934216,-0.00121831868514,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.83336617549,-0.0348000284188,9.81756067603,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300545528889,75263,1521561300587905136,imu_link,-0.0783206003117,-0.0469688954541,-0.848952689743,0.517262354734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00149308017905,-0.000121974583099,-0.00101045932183,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.82708869379,-0.039502551662,9.81672367626,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300557459021,75264,1521561300600905136,imu_link,-0.0783492915298,-0.0468436590929,-0.849105583985,0.517017266005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014891180895,-0.000586052077813,-0.000950594433421,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.81727829762,-0.0384761677734,9.81796943595,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300569420341,75265,1521561300613905136,imu_link,-0.0783632158917,-0.0466852062597,-0.849363558084,0.516605804513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00116668060365,-0.000105932868859,-0.0013283936859,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.81373955142,-0.0434011444424,9.82040246799,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300581566500,75266,1521561300626905136,imu_link,-0.0783699885652,-0.0465137842681,-0.849669167989,0.516117855894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000908730611136,0.000278162504028,-0.00163063309239,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.81090855442,-0.0473411258364,9.82234889366,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300599957040,75267,1521561300639905136,imu_link,-0.0784235733772,-0.0463803170184,-0.849962937719,0.515637586455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00144732921959,0.000159748201787,-0.0010210430384,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.81965708598,-0.046662388222,9.81863889089,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300611502160,75268,1521561300652905136,imu_link,-0.0784200304292,-0.046289083811,-0.850085711954,0.515443334723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020910533222,0.00027786215428,-0.00106548401152,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.81324837081,-0.0394156323322,9.82764179029,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300623569762,75269,1521561300665905136,imu_link,-0.0783167157236,-0.0462944797075,-0.849882957399,0.515793006503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00260603261197,0.000372353317682,-0.00110103679054,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.8081213986,-0.033618227534,9.83484410993,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300641330840,75270,1521561300678905136,imu_link,-0.0783078083574,-0.0463378687411,-0.849559193904,0.516324088539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00206021223495,0.000554368854246,-0.00102305640947,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.81311779044,-0.0385571109401,9.8281561288,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300647410585,75271,1521561300691905136,imu_link,-0.0783609869467,-0.0463982303458,-0.849185736837,0.516924932312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00162355592682,0.000699981285667,-0.00096067210368,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.81711490397,-0.0425082177239,9.82280574382,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300659468788,75272,1521561300704905136,imu_link,-0.0783405441501,-0.0464122569646,-0.848648696692,0.517809832692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00169992129398,0.000497203232127,-0.00101718726302,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.80882042576,-0.045669103198,9.82091973055,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300677447437,75273,1521561300717905136,imu_link,-0.0782672734389,-0.0463248245847,-0.848331622215,0.518345959546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00133532316976,0.000867094182987,-0.000743131577022,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.80505788239,-0.048197811615,9.83138182158,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300695239784,75274,1521561300730905136,imu_link,-0.0781751038104,-0.0461940767758,-0.848181829302,0.518615821043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00104364466603,0.00116300694809,-0.000523887024954,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.80204784764,-0.0502207783787,9.83975149452,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300702787881,75275,1521561300743905136,imu_link,-0.0780263788914,-0.0463026420965,-0.847557044014,0.519654103428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000810301859569,-0.000196602838374,-0.000880605149325,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.79533026088,-0.0417835046186,9.8253782782,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561300713476012,75276,1521561300756905136,imu_link,-0.077874489481,-0.0465749601772,-0.847076179306,0.520433402838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00104931803048,-0.000432909380359,-0.00127240225779,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.80480023964,-0.0249780390597,9.82632954188,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
