20:03:03.800,35.234823363,-82.724582821
20:03:04.000,35.234824049,-82.724584615
20:03:04.200,35.234824676,-82.72458606
20:03:04.400,35.23482543,-82.72458783
20:03:04.600,35.234826421,-82.724589067
20:03:04.800,35.234827504,-82.724590504
20:03:05.000,35.234828284,-82.724591977
20:03:05.200,35.234829053,-82.724593559
20:03:05.400,35.234829909,-82.724595053
20:03:05.600,35.234830697,-82.724596648
20:03:05.800,35.23483139,-82.724598492
20:03:06.000,35.234832414,-82.724599686
20:03:06.200,35.234833196,-82.724601051
20:03:06.400,35.234833985,-82.724602584
20:03:06.600,35.234834364,-82.72460448
20:03:06.800,35.23483492,-82.724605937
20:03:07.000,35.234835823,-82.724607397
20:03:07.200,35.234836716,-82.724608809
20:03:07.400,35.234837408,-82.724609985
20:03:07.600,35.234838102,-82.724611136
20:03:07.800,35.234838762,-82.724612401
20:03:08.000,35.234839319,-82.724613747
20:03:08.200,35.234839816,-82.724614822
